Client sent,Wireshark get,Server get,Server reply,Wireshark server reply sent,Client read
1712098902143293517,1712100015899011072,1712098902228601115,1712098902228605342,1712100017899011072,1712098902143507998
1712098902143512695,1712100024899011072,1712098902229940027,1712098902229944303,1712100026899011072,1000
1712098902144632017,1712100032899011072,1712098902231279435,1712098902231283622,1712100034899011072,1712098902144815361
1712098902144819968,1712100041899011072,1712098902232594733,1712098902232598973,1712100043899011072,1000
1712098902145938421,1712100049899011072,1712098902233934031,1712098902233938261,1712100051899011072,1712098902146169593
1712098902146174562,1712100058899011072,1712098902235272815,1712098902235277005,1712100060899011072,1000
1712098902147294063,1712100066899011072,1712098902236577281,1712098902236581547,1712100068899011072,1712098902147510424
1712098902147514950,1712100075899011072,1712098902237917494,1712098902237921731,1712100077899011072,1000
1712098902148633991,1712100083899011072,1712098902239256246,1712098902239260490,1712100085899011072,1712098902148826902
1712098902148831416,1712100092899011072,1712098902240604784,1712098902240608977,1712100094899011072,1000
1712098902149950063,1712100100899011072,1712098902241940830,1712098902241945093,1712100102899011072,1712098902150160681
1712098902150165136,1712100109899011072,1712098902243288104,1712098902243292353,1712100111899011072,1000
1712098902151283886,1712100117899011072,1712098902244591443,1712098902244595695,1712100119899011072,1712098902151500381
1712098902151505447,1712100126899011072,1712098902245930587,1712098902245934829,1712100128899011072,1000
1712098902152624762,1712100134899011072,1712098902247269034,1712098902247273242,1712100136899011072,1712098902152805551
1712098902152809999,1712100143899011072,1712098902248597585,1712098902248602140,1712100145899011072,1000
1712098902153928589,1712100151899011072,1712098902249937030,1712098902249941223,1712100153899011072,1712098902154141997
1712098902154146545,1712100160899011072,1712098902251277546,1712098902251281721,1712100162899011072,1000
1712098902155265632,1712100169899011072,1712098902252560031,1712098902252562497,1712100171899011072,1712098902155479931
1712098902155484495,1712100178899011072,1712098902253816904,1712098902253818514,1712100179899011072,1000
1712098902156603519,1712100185899011072,1712098902255135991,1712098902255140213,1712100188899011072,1712098902156799337
1712098902156804076,1712100194899011072,1712098902256493682,1712098902256498256,1712100196899011072,1000
1712098902157923085,1712100202899011072,1712098902257856674,1712098902257860908,1712100205899011072,1712098902158156110
1712098902158160676,1712100212899011072,1712098902259192138,1712098902259196361,1712100213899011072,1000
1712098902159279407,1712100221899011072,1712098902260543373,1712098902260547754,1712100222899011072,1712098902159493465
1712098902159498043,1712100229899011072,1712098902261892093,1712098902261896329,1712100230899011072,1000
1712098902160617559,1712100237899011072,1712098902263230421,1712098902263234623,1712100239899011072,1712098902160809616
