Client sent,Wireshark get,Server get,Server reply,Wireshark server reply sent,Client read
1711546694285653237,1711549165703630080,1711546705217777473,1711546705217782536,1711549168703630080,1711546694285843187
1711546694285848212,1711549177703630080,1711546705233698769,1711546705233703870,1711549180703630080,126747
1711546694412714002,1711549187703630080,1711546705245089727,1711546705245094793,1711549190703630080,1711546694412909268
1711546694412913983,1711549199703630080,1711546705352186452,1711546705352191482,1711549202703630080,72018
1711546694485050192,1711549210703630080,1711546705353006713,1711546705353011809,1711549213703630080,1711546694485242760
1711546694485247505,1711549220703630080,1711546705369611833,1711546705369617016,1711549223703630080,102177
1711546694587543123,1711549232703630080,1711546705488889671,1711546705488894784,1711549234703630080,1711546694587735208
1711546694587740003,1711549244703630080,1711546705516171027,1711546705516176055,1711549245703630080,83026
1711546694670884138,1711549255703630080,1711546705578060165,1711546705578065285,1711549257703630080,1711546694671077717
1711546694671082693,1711549267703630080,1711546705651599539,1711546705651604589,1711549270703630080,30875
1711546694702076928,1711549279703630080,1711546705790348862,1711546705790354222,1711549282703630080,1711546694702279977
1711546694702284651,1711549291703630080,1711546706169144475,1711546706169149862,1711549294703630080,134071
1711546694836474683,1711549303703630080,1711546706476234556,1711546706476239861,1711549306703630080,1711546694836664609
1711546694836669247,1711549315703630080,1711546706614050711,1711546706614055661,1711549318703630080,40096
1711546694876883602,1711549326703630080,1711546706647604984,1711546706647610259,1711549329703630080,1711546694877081479
1711546694877086073,1711549336703630080,1711546706648803285,1711546706648808675,1711549339703630080,166659
1711546695043863247,1711549348703630080,1711546706764641944,1711546706764647121,1711549351703630080,1711546695044056976
1711546695044061656,1711549360703630080,1711546706872183033,1711546706872188137,1711549363703630080,48987
1711546695093167467,1711549371703630080,1711546706899943554,1711546706899948724,1711549374703630080,1711546695093360303
1711546695093365015,1711549383703630080,1711546706984523995,1711546706984529250,1711549385703630080,643567
1711546695737051618,1711549396703630080,1711546707065984388,1711546707065989573,1711549398703630080,1711546695737312747
1711546695737317443,1711549408703630080,1711546707321641315,1711546707321646406,1711549411703630080,6860
1711546695744296245,1711549420703630080,1711546707574543476,1711546707574548548,1711549423703630080,1711546695744487813
1711546695744492509,1711549432703630080,1711546707582165803,1711546707582171024,1711549435703630080,99463
1711546695844074403,1711549444703630080,1711546707807114863,1711546707807120089,1711549447703630080,1711546695844297823
1711546695844302555,1711549456703630080,1711546707881346435,1711546707881351581,1711549459703630080,29386
1711546695873807653,1711549467703630080,1711546707884971564,1711546707884976645,1711549470703630080,1711546695874025435
1711546695874030204,1711549477703630080,1711546707924612784,1711546707924617935,1711549480703630080,73672
1711546695947820894,1711549489703630080,1711546708284839680,1711546708284844909,1711549492703630080,1711546695948041623
1711546695948046464,1711549501703630080,1711546708393307789,1711546708393313007,1711549504703630080,68503
1711546696016667840,1711549513703630080,1711546708441689041,1711546708441694196,1711549516703630080,1711546696016886566
1711546696016891453,1711549525703630080,1711546708713599986,1711546708713605243,1711549528703630080,85732
1711546696102742071,1711549537703630080,1711546708877399159,1711546708877404222,1711549540703630080,1711546696102957780
1711546696102968384,1711549549703630080,1711546708944272476,1711546708944277607,1711549552703630080,17486
1711546696120573604,1711549561703630080,1711546709033772198,1711546709033777222,1711549564703630080,1711546696120766561
1711546696120771296,1711549574703630080,1711546709199940222,1711546709199945422,1711549577703630080,2675
1711546696123564839,1711549586703630080,1711546709301294667,1711546709301299811,1711549589703630080,1711546696123752510
1711546696123757307,1711549597703630080,1711546709335227544,1711546709335232468,1711549599703630080,30985
1711546696154860958,1711549607703630080,1711546709340264895,1711546709340270058,1711549609703630080,1711546696155056807
1711546696155061736,1711549617703630080,1711546709350638755,1711546709350644065,1711549619703630080,57902
1711546696213083260,1711549629703630080,1711546709514200054,1711546709514205243,1711549632703630080,1711546696213277788
1711546696213282360,1711549641703630080,1711546709673131160,1711546709673136307,1711549643703630080,240956
1711546696454357214,1711549652703630080,1711546709681019335,1711546709681024455,1711549655703630080,1711546696454545335
1711546696454550018,1711549664703630080,1711546709823226171,1711546709823231325,1711549666703630080,288183
1711546696742851819,1711549676703630080,1711546709901726160,1711546709901731175,1711549679703630080,1711546696743041261
1711546696743046065,1711549688703630080,1711546709945891687,1711546709945896413,1711549690703630080,175375
1711546696918540374,1711549700703630080,1711546710091601289,1711546710091606357,1711549703703630080,1711546696918740472
1711546696918745256,1711549711703630080,1711546710117720334,1711546710117725391,1711549714703630080,22694
1711546696941558007,1711549722703630080,1711546710119322744,1711546710119328059,1711549724703630080,1711546696941749158
1711546696941753843,1711549733703630080,1711546710120207681,1711546710120210958,1711549734703630080,86621
1711546697028493466,1711549743703630080,1711546710279745154,1711546710279750228,1711549745703630080,1711546697028682481
1711546697028687215,1711549755703630080,1711546710364145750,1711546710364150905,1711549757703630080,952
1711546697029757696,1711549767703630080,1711546710627678508,1711546710627683854,1711549770703630080,1711546697029938826
1711546697029943480,1711549779703630080,1711546710754078611,1711546710754083841,1711549782703630080,60831
1711546697090893020,1711549791703630080,1711546710856215552,1711546710856220723,1711549794703630080,1711546697091080883
1711546697091085794,1711549803703630080,1711546711029298673,1711546711029303763,1711549806703630080,33176
1711546697124381051,1711549814703630080,1711546711056930714,1711546711056935760,1711549817703630080,1711546697124571997
1711546697124576604,1711549827703630080,1711546711168387102,1711546711168392182,1711549830703630080,81211
1711546697205906529,1711549838703630080,1711546711184650111,1711546711184655199,1711549841703630080,1711546697206095525
1711546697206100404,1711549848703630080,1711546711208749568,1711546711208754814,1711549851703630080,638
1711546697206856671,1711549858703630080,1711546711249382928,1711546711249388023,1711549861703630080,1711546697207038223
